student_id,age,gender,major,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,previous_gpa,semester,stress_level,dropout_risk,social_activity,screen_time,study_environment,access_to_tutoring,family_income_range,parental_support_level,motivation_level,exam_anxiety_score,learning_style,time_management_score,exam_score
100669,16,Other,Arts,8.4,4.4,0.2,Yes,63.4,5.3,Good,5,High School,Low,7.9,Yes,4.0,2,2.8,No,1,14.8,Quiet Room,No,Low,7,3,10,Reading,7.2,96
100670,17,Male,Psychology,2.7,2.9,1.9,No,85.8,6.6,Good,6,Some College,Medium,6.1,No,3.16,5,3.2,No,2,9.2,Dorm,Yes,High,4,9,6,Visual,8.5,79
100671,24,Male,Biology,1.1,2.8,3.6,Yes,52.7,9.2,Good,0,PhD,Low,8.9,No,3.37,8,2.6,No,0,7.8,Dorm,No,High,2,1,10,Kinesthetic,1.9,85
100672,25,Male,Biology,4.1,5.0,4.0,Yes,64.2,6.3,Good,2,PhD,High,4.9,No,4.0,6,7.4,No,5,14.3,Cafe,No,High,7,10,5,Reading,6.2,100
100673,25,Other,Arts,4.6,3.2,2.3,Yes,57.7,8.2,Good,1,Bachelor,High,10,No,3.17,8,5.9,No,1,10.4,Library,Yes,High,10,4,10,Visual,9.6,73
100674,20,Male,Engineering,2.0,0.6,3.1,Yes,78.5,5.1,Fair,0,Some College,High,10,No,3.85,7,2.9,No,4,7.6,Library,Yes,Medium,9,4,10,Reading,5.7,97
100675,21,Other,Psychology,8.0,0.6,0.6,Yes,60.5,4.4,Good,6,Some College,Medium,5.3,No,4.0,3,2.7,No,0,10.6,Library,Yes,Medium,10,6,9,Kinesthetic,5.9,97
100676,28,Other,Engineering,6.3,2.1,2.7,No,86.0,8.2,Good,2,Bachelor,Low,6.0,No,3.63,7,7.3,No,1,12.5,Library,Yes,High,6,2,10,Reading,3.3,91
100677,19,Other,Business,4.0,3.3,2.1,Yes,43.8,5.1,Poor,6,Master,Medium,6.2,Yes,4.0,5,4.1,No,0,10.6,Library,Yes,High,4,2,10,Reading,1.7,100
100678,16,Male,Engineering,0.9,1.6,1.8,No,92.3,7.6,Good,3,Master,High,6.6,Yes,2.75,1,4.1,No,3,5.8,Library,No,High,3,1,10,Reading,7.6,63
100679,23,Female,Biology,7.9,3.6,3.1,No,75.8,8.3,Fair,2,PhD,High,5.9,Yes,4.0,5,7.4,No,4,15.4,Quiet Room,Yes,Low,8,8,7,Auditory,9.3,96
100680,17,Female,Computer Science,5.837241689359140,4.8,1.3,No,52.2,9.1,Good,2,Master,Low,8.2,Yes,3.79,7,4.6,No,1,13.4,Cafe,Yes,Low,8,9,6,Visual,9.3,98
100681,26,Male,Computer Science,5.013294428434550,3.3,0.5,Yes,62.6,5.4,Fair,5,Master,Low,4.1,No,4.0,3,6.8,No,1,9.8,Co-Learning Group,Yes,Low,9,5,10,Visual,3.8,96
100682,25,Female,Computer Science,3.0529001223780800,2.3,2.7,No,68.2,9.0,Poor,6,Some College,Low,6.4,No,3.44,3,2.6,No,1,9.7,Library,Yes,Medium,8,9,6,Visual,2.5,88
100683,26,Male,Engineering,5.9,2.9,1.4,Yes,54.0,5.8,Fair,7,Some College,High,5.2,Yes,3.54,3,5.4,No,2,11.9,Library,No,High,4,2,10,Reading,8.6,86
100684,19,Other,Engineering,4.9,2.4,0.2,No,54.2,6.6,Fair,7,Some College,High,9.1,No,3.82,1,7.6,No,1,9.2,Library,No,Low,6,1,10,Visual,4.4,94
100685,18,Male,Arts,2.7,0.1,1.3,No,81.2,4.2,Fair,1,Some College,Medium,7.6,Yes,4.0,6,4.5,No,1,6.1,Library,Yes,High,2,9,6,Visual,6.9,93
100686,21,Other,Engineering,2.2,3.9,3.5,Yes,93.5,7.0,Poor,2,Bachelor,Medium,8.6,No,4.0,8,5.4,No,4,11.5,Co-Learning Group,Yes,Low,10,4,10,Kinesthetic,7.0,96
100687,27,Other,Business,2.0,0.3,0.3,Yes,97.7,7.2,Good,7,High School,High,5.2,No,4.0,5,2.0,No,3,3.3,Library,No,High,8,2,10,Auditory,4.2,96
100688,23,Female,Engineering,3.4,3.1,2.9,Yes,69.7,9.3,Good,7,Master,Medium,8.7,Yes,4.0,4,7.6,No,1,10.7,Cafe,No,High,3,10,5,Kinesthetic,6.2,100
100689,18,Female,Biology,2.0,0.9,2.5,No,81.7,8.7,Good,0,Bachelor,High,4.6,Yes,2.83,4,5.4,No,0,5.9,Cafe,No,Medium,7,10,5,Visual,4.0,70
100690,18,Female,Biology,5.0,2.3,1.6,No,51.1,5.5,Fair,4,Some College,Medium,3.0,No,4.0,3,4.8,No,1,9.2,Cafe,No,High,9,10,5,Auditory,8.6,100
100691,24,Other,Computer Science,2.8866017917770200,3.8,2.9,No,94.8,6.8,Fair,2,Some College,Low,2.5,Yes,3.17,6,8.7,No,4,11.5,Library,No,High,3,7,8,Auditory,9.5,69
100692,28,Other,Business,0.7,2.4,1.1,Yes,40.9,6.9,Fair,5,Master,Medium,7.4,Yes,3.57,2,6.0,No,0,5.0,Library,No,High,5,5,10,Reading,3.0,98
100693,26,Other,Biology,6.3,3.5,2.3,Yes,45.2,6.0,Fair,0,Master,Low,3.0,No,4.0,2,6.6,No,1,12.6,Quiet Room,No,Medium,2,6,9,Reading,3.6,100
100694,17,Male,Arts,3.3,0.5,3.2,No,42.7,6.5,Good,5,Bachelor,Medium,6.6,Yes,4.0,3,7.1,No,1,7.9,Quiet Room,No,Low,2,5,10,Visual,9.6,88
100695,23,Female,Biology,5.9,1.2,2.1,No,64.1,4.1,Good,5,Bachelor,Medium,5.9,Yes,4.0,2,3.5,No,3,10.3,Dorm,Yes,High,7,7,8,Kinesthetic,1.5,100
100696,24,Female,Business,3.0,3.7,2.7,Yes,84.0,6.8,Fair,5,Bachelor,High,7.6,Yes,4.0,5,8.3,No,0,10.5,Library,No,Medium,10,5,10,Reading,2.6,100
100697,17,Other,Engineering,7.5,1.9,0.9,Yes,44.4,7.0,Fair,3,High School,Low,1,Yes,3.73,6,4.5,No,4,11.6,Dorm,Yes,Medium,6,2,10,Reading,2.9,96
100698,19,Other,Arts,3.5,3.1,1.5,Yes,48.6,4.2,Good,7,Some College,Medium,4.8,Yes,2.96,7,2.6,No,0,9.3,Dorm,No,Medium,8,8,7,Kinesthetic,7.5,80
100699,18,Female,Biology,0.4,0.9,2.2,No,51.4,6.0,Poor,2,Some College,Low,4.3,No,2.3,3,5.4,No,5,5.1,Co-Learning Group,Yes,High,3,1,10,Visual,6.6,56
100700,16,Male,Biology,4.7,1.7,2.1,No,71.1,7.5,Poor,6,Master,Low,9.1,No,4.0,4,4.3,No,2,10.0,Dorm,No,Low,3,6,9,Reading,5.3,100
100701,24,Other,Business,5.7,3.1,2.0,Yes,62.9,6.9,Good,7,Some College,High,6.9,No,4.0,8,5.4,No,5,12.4,Library,Yes,High,2,7,8,Kinesthetic,1.5,98
100702,23,Male,Computer Science,4.555396085847570,4.8,3.8,Yes,50.9,8.1,Poor,5,PhD,High,8.7,Yes,4.0,8,1,No,5,15.0,Quiet Room,No,High,4,7,8,Kinesthetic,8.9,89
100703,25,Male,Arts,3.1,4.8,3.2,Yes,59.2,6.8,Good,3,Bachelor,Low,6.6,Yes,3.35,5,4.9,No,3,12.8,Cafe,Yes,Medium,2,8,7,Kinesthetic,7.5,88
100704,20,Male,Computer Science,5.193271904042560,3.0,3.4,No,51.2,5.2,Fair,0,High School,High,7.2,No,4.0,6,4.4,No,3,12.8,Co-Learning Group,No,Low,1,6,9,Kinesthetic,3.2,98
100705,27,Male,Psychology,6.2,3.8,0.4,No,83.8,5.9,Good,6,High School,Low,6.5,Yes,4.0,8,4.3,No,3,12.0,Quiet Room,Yes,High,4,3,10,Reading,1.3,100
100706,25,Other,Engineering,2.7,3.2,1.6,No,52.1,5.1,Fair,0,Bachelor,High,5.6,Yes,2.37,8,5.5,No,0,7.6,Co-Learning Group,No,Low,7,2,10,Reading,8.3,59
100707,21,Male,Psychology,7.1,3.3,0.4,Yes,79.2,8.8,Good,4,Some College,High,10,Yes,4.0,2,4.3,No,0,11.2,Co-Learning Group,Yes,Low,10,4,10,Kinesthetic,9.2,97
100708,19,Other,Biology,5.1,0.8,0.8,Yes,64.6,7.2,Good,7,Some College,Medium,6.5,Yes,3.71,8,7.9,No,3,6.9,Quiet Room,Yes,Low,2,10,5,Visual,7.9,94
100709,17,Male,Psychology,3.5,4.6,3.0,Yes,95.5,4,Good,3,Some College,Low,5.3,Yes,3.18,1,5.5,No,0,13.0,Cafe,No,Low,5,10,5,Reading,2.7,72
100710,26,Male,Engineering,5.3,3.9,2.7,Yes,95.3,5.7,Good,2,PhD,Low,6.6,Yes,2.49,5,5.8,No,4,13.2,Dorm,No,High,6,3,10,Kinesthetic,2.4,65
100711,19,Other,Business,3.4,1.7,3.1,No,86.6,7.7,Fair,0,Master,Low,5.3,Yes,3.53,6,4.5,No,3,9.4,Dorm,Yes,Low,3,5,10,Reading,2.7,82
100712,20,Male,Psychology,5.5,0.3,0.5,No,53.8,7.6,Fair,7,High School,Low,3.9,Yes,4.0,1,5.6,No,4,7.5,Quiet Room,Yes,Low,10,10,5,Kinesthetic,1.6,100
100713,16,Female,Psychology,1.9,0.8,3.5,Yes,53.3,7.5,Good,0,Bachelor,Medium,8.4,No,4.0,3,2.7,No,3,7.5,Co-Learning Group,Yes,Low,4,1,10,Reading,2.1,100
100714,23,Other,Arts,6.0,3.4,4.0,No,90.6,7.3,Good,6,Bachelor,High,8.1,No,3.42,8,4.9,No,0,14.1,Dorm,No,Medium,2,3,10,Kinesthetic,8.5,88
100715,16,Other,Computer Science,6.012572730733780,1.1,1.8,Yes,69.3,6.9,Fair,1,High School,Low,5.4,Yes,3.24,2,5.3,No,4,9.5,Dorm,Yes,High,1,9,6,Kinesthetic,1.9,73
100716,16,Other,Computer Science,2.601666444886500,0.3,2.9,Yes,88.8,5.1,Fair,0,PhD,Low,7.2,No,2.59,6,6.1,No,1,6.5,Cafe,Yes,Medium,8,5,10,Auditory,2.8,64
100717,16,Male,Biology,2.1,1.3,0.1,Yes,60.0,8.3,Good,0,Some College,Medium,6.1,No,3.83,7,6.5,No,3,3.7,Cafe,No,High,7,3,10,Reading,8.4,98
100718,22,Male,Computer Science,4.757580888121,1.3,1.7,Yes,77.6,7.4,Poor,5,High School,High,6.5,Yes,4.0,6,4.4,No,0,8.0,Cafe,Yes,Low,1,8,7,Visual,6.3,99
100719,16,Other,Arts,5.5,5.0,0.3,Yes,55.3,6.9,Good,0,High School,High,5.1,Yes,4.0,5,5.6,No,5,12.4,Cafe,No,High,5,10,5,Kinesthetic,8.4,100
100720,17,Male,Engineering,2.4,2.1,1.5,Yes,69.1,7.3,Good,3,Master,High,3.1000000000000000,No,3.15,8,9.3,No,1,6.2,Library,No,Medium,10,5,10,Reading,3.2,77
100721,27,Other,Biology,2.9,0.8,1.7,Yes,41.6,6.6,Fair,2,PhD,Low,8.1,No,4.0,5,3.3,No,5,7.4,Cafe,Yes,Medium,9,3,10,Visual,2.0,89
100722,26,Other,Computer Science,3.7715624653768200,3.0,3.5,Yes,94.0,6.4,Good,7,High School,Medium,6.4,Yes,4.0,5,2.0,No,4,11.8,Co-Learning Group,Yes,Medium,1,9,6,Reading,5.5,92
100723,16,Male,Biology,4.1,4.4,1.4,No,74.3,6.7,Fair,3,PhD,Low,6.2,No,3.18,7,6.4,No,0,10.9,Quiet Room,Yes,Medium,8,1,10,Visual,5.9,74
100724,22,Female,Business,2.4,2.0,3.1,Yes,70.7,6.3,Fair,2,PhD,Medium,7.4,Yes,4.0,8,4.8,No,3,8.8,Co-Learning Group,Yes,Medium,3,10,5,Auditory,7.0,98
100725,25,Other,Engineering,3.6,4.0,3.2,No,65.6,9.2,Fair,5,PhD,Low,7.9,Yes,3.42,1,3.4,No,3,11.6,Co-Learning Group,No,High,4,3,10,Auditory,5.4,82
100726,21,Male,Engineering,6.8,1.4,2.4,Yes,83.2,8.0,Good,3,Master,High,8.2,No,4.0,7,6.4,No,1,11.4,Library,Yes,Low,5,8,7,Visual,5.6,97
100727,24,Female,Computer Science,5.106630957687030,2.7,0.5,Yes,56.0,8.3,Fair,3,PhD,High,6.0,Yes,3.56,7,2.0,No,1,9.3,Library,No,Low,10,1,10,Reading,8.9,80
100728,28,Other,Engineering,3.6,4.1,2.3,No,61.5,5.2,Good,3,PhD,Low,4.2,Yes,3.27,2,3.4,No,5,11.5,Quiet Room,Yes,High,3,4,10,Auditory,7.4,85
100729,22,Male,Business,3.2,1.7,3.3,Yes,61.6,4,Good,2,Bachelor,Medium,9.3,Yes,3.18,3,3.8,No,0,8.2,Quiet Room,No,Medium,3,5,10,Kinesthetic,2.1,79
100730,19,Other,Business,0.8,4.5,3.7,Yes,82.0,5.4,Good,2,PhD,Low,9.2,No,3.52,5,6.4,No,4,9.1,Quiet Room,No,High,1,9,6,Kinesthetic,5.9,90
100731,18,Male,Business,4.5,1.1,1.3,No,77.6,4.9,Good,6,PhD,High,10,No,4.0,2,6.8,No,4,7.3,Library,No,Medium,10,9,6,Kinesthetic,6.6,98
100732,23,Female,Biology,0,4.0,0.2,No,83.3,7.8,Good,2,High School,Medium,10,Yes,3.02,7,3.5,No,0,4.4,Cafe,No,High,8,6,9,Visual,3.2,68
100733,23,Male,Engineering,3.2,3.5,0.5,Yes,59.7,7.3,Good,4,Master,Medium,7.5,No,4.0,1,2.6,No,2,8.2,Co-Learning Group,Yes,Medium,1,1,10,Reading,1.2,100
100734,24,Other,Business,3.3,4.5,3.4,Yes,69.9,7.0,Poor,6,Master,Medium,7.4,No,2.91,3,6.9,No,2,12.4,Dorm,No,Medium,3,1,10,Reading,8.4,69
100735,23,Female,Business,4.8,3.0,1.7,No,55.5,6.2,Fair,5,Master,Low,9.8,No,2.74,1,7.0,No,5,10.0,Dorm,No,Low,3,7,8,Visual,4.0,74
100736,21,Other,Biology,5.9,4.3,0.5,Yes,97.8,6.6,Good,2,Master,High,6.9,Yes,3.4,6,6.2,No,0,11.0,Dorm,Yes,Medium,8,5,10,Visual,4.6,83
100737,17,Male,Business,4.8,5.0,0.0,Yes,46.5,7.7,Good,0,Master,High,7.0,No,4.0,2,4.6,No,2,11.6,Quiet Room,No,Medium,8,9,6,Auditory,2.2,93
100738,23,Male,Business,2.6,0.7,0.4,Yes,71.7,6.3,Fair,3,Master,Low,6.0,No,4.0,8,7.4,No,4,4.0,Co-Learning Group,No,Medium,4,7,8,Kinesthetic,4.1,96
100739,16,Female,Biology,4.5,3.4,2.8,Yes,92.7,7.4,Fair,5,Bachelor,High,9.7,No,3.92,6,5.6,No,2,11.2,Dorm,No,Low,1,7,8,Reading,3.3,100
100740,27,Male,Psychology,9.3,1.4,2.1,Yes,80.9,6.7,Good,7,High School,Low,6.6,Yes,4.0,2,3.8,No,5,14.3,Library,Yes,Medium,8,7,8,Reading,7.9,94
100741,27,Male,Engineering,4.4,2.4,2.9,Yes,88.1,6.2,Poor,0,Master,High,6.4,Yes,3.21,3,7.3,No,1,11.0,Library,No,Low,1,5,10,Visual,4.0,82
100742,21,Other,Biology,4.2,4.3,3.5,No,70.9,5.3,Good,1,Master,Low,8.0,Yes,3.73,3,3.7,No,1,13.6,Quiet Room,No,Medium,8,9,6,Kinesthetic,3.6,93
100743,20,Female,Business,4.6,2.7,1.4,No,67.0,6.0,Good,3,High School,Low,6.9,No,3.9,6,2.4,No,4,8.8,Quiet Room,No,Low,6,4,10,Auditory,6.8,95
100744,24,Other,Business,5.7,2.9,0.5,No,90.4,6.4,Good,4,Bachelor,Medium,10,Yes,4.0,7,2.3,No,1,10.1,Co-Learning Group,Yes,Medium,4,1,10,Kinesthetic,8.3,100
100745,20,Male,Psychology,3.2,4.9,3.9,No,41.8,7.4,Good,7,Some College,Low,2.9,Yes,4.0,4,7.8,No,4,13.3,Co-Learning Group,Yes,High,4,3,10,Visual,5.7,99
100746,19,Male,Psychology,4.5,0.1,2.8,Yes,62.8,4,Poor,6,High School,Low,6.8,Yes,3.43,2,3.0,No,4,8.2,Cafe,Yes,High,10,9,6,Kinesthetic,9.3,96
100747,17,Female,Psychology,5.3,2.8,3.7,No,75.4,6.6,Good,1,Master,Low,4.6,Yes,3.71,6,4.2,No,4,13.1,Library,No,Medium,7,9,6,Reading,6.8,91
100748,21,Other,Computer Science,5.68237942459813,1.9,3.3,Yes,66.3,7.3,Poor,6,High School,Medium,4.8,Yes,3.65,1,6.7,No,0,12.8,Cafe,Yes,High,1,7,8,Kinesthetic,4.9,87
100749,16,Other,Engineering,7.4,1.1,1.1,No,46.0,5.9,Good,5,PhD,High,8.0,Yes,4.0,6,6.5,No,4,11.2,Co-Learning Group,Yes,Medium,10,8,7,Visual,1.4,87
100750,28,Male,Engineering,1.5,3.1,0.6,Yes,71.7,6.5,Good,0,PhD,Medium,5.9,No,4.0,7,3.0,No,0,6.4,Co-Learning Group,Yes,High,9,10,5,Kinesthetic,2.1,99
100751,21,Male,Business,0.1,0.1,2.4,Yes,48.0,7.8,Good,1,Bachelor,Low,8.9,No,2.62,7,6.7,No,0,2.9,Library,No,Medium,9,10,5,Kinesthetic,6.0,61
100752,24,Male,Biology,3.1,4.8,1.8,Yes,80.3,4,Poor,1,Bachelor,Medium,7.2,Yes,2.85,6,6.0,No,4,10.6,Quiet Room,No,Medium,10,3,10,Auditory,8.1,75
100753,27,Other,Engineering,7.0,1.7,2.4,No,83.3,8.1,Fair,4,Some College,Low,5.5,No,4.0,3,5.4,No,0,12.0,Dorm,Yes,Low,9,6,9,Kinesthetic,7.1,100
100754,21,Female,Biology,4.0,2.9,3.8,Yes,53.2,8.6,Good,6,Bachelor,Medium,6.9,Yes,3.43,3,3.8,No,3,10.8,Library,Yes,Medium,5,1,10,Auditory,5.1,86
100755,18,Other,Psychology,1.1,4.6,2.1,No,83.0,8.8,Fair,4,Some College,Low,3.2,Yes,2.73,6,7.6,No,0,8.1,Co-Learning Group,Yes,Medium,2,7,8,Reading,9.5,69
100756,16,Female,Biology,1.0,4.4,0.4,Yes,58.9,6.0,Fair,1,High School,Low,8.7,Yes,3.75,1,4.4,No,1,7.4,Cafe,No,High,6,4,10,Visual,9.5,88
100757,19,Male,Computer Science,9.756425685480620,3.5,4.0,Yes,73.7,7.2,Fair,4,Bachelor,High,8.8,No,4.0,8,5.2,No,3,17.4,Cafe,No,Low,3,10,5,Auditory,5.7,100
100758,21,Male,Biology,4.4,3.1,2.9,No,52.1,6.9,Fair,7,PhD,Medium,7.0,No,2.83,5,5.4,No,4,12.3,Dorm,Yes,Low,4,2,10,Visual,1.3,69
100759,26,Other,Engineering,4.9,4.0,1.4,Yes,60.2,7.4,Good,3,Master,Medium,8.1,Yes,2.9,4,7.2,No,3,10.8,Co-Learning Group,No,High,1,7,8,Kinesthetic,8.8,83
100760,23,Male,Biology,3.6,4.0,1.5,No,64.4,8.1,Poor,4,High School,High,6.7,No,3.91,4,6.6,No,3,11.1,Cafe,Yes,Medium,6,1,10,Reading,5.0,100
100761,21,Female,Biology,5.4,3.6,0.0,No,94.1,6.6,Fair,5,High School,Medium,6.9,Yes,4.0,6,4.0,No,0,9.1,Co-Learning Group,No,Medium,5,1,10,Visual,7.0,100
100762,17,Male,Engineering,5.1,2.2,1.6,Yes,50.1,8.0,Poor,2,PhD,Medium,4.4,Yes,4.0,7,5.7,No,0,10.3,Dorm,Yes,Medium,4,6,9,Visual,8.4,93
100763,17,Other,Psychology,8.0,3.8,2.8,No,46.7,8.0,Fair,5,Some College,Low,9.9,No,3.17,3,5.9,No,2,14.7,Co-Learning Group,No,Medium,10,5,10,Reading,5.0,80
100764,16,Female,Computer Science,0.8082969899711280,2.9,1.5,Yes,80.0,8.9,Good,3,High School,High,6.9,Yes,4.0,8,6.5,No,5,5.3,Co-Learning Group,No,Low,7,5,10,Auditory,9.6,96
100765,16,Male,Arts,7.8,2.1,2.0,Yes,43.9,7.8,Good,4,PhD,Low,6.1,No,4.0,2,7.3,No,2,13.3,Co-Learning Group,No,Low,4,6,9,Auditory,8.9,96
100766,21,Male,Business,4.6,4.8,2.3,Yes,63.9,6.9,Fair,0,PhD,Medium,10,Yes,3.3,6,6.9,No,5,12.9,Cafe,No,Low,2,9,6,Kinesthetic,4.5,83
100767,19,Female,Biology,5.0,3.5,3.9,Yes,40.2,6.7,Fair,0,Master,High,5.7,Yes,4.0,5,5.3,No,0,14.1,Library,Yes,Low,6,6,9,Reading,1.1,97
100768,23,Male,Engineering,3.5,1.3,2.3,No,53.1,6.3,Fair,2,Bachelor,Low,7.1,Yes,3.75,6,4.2,No,3,8.4,Quiet Room,No,Low,2,1,10,Visual,7.6,99
100769,26,Male,Business,8.2,0.6,1.5,Yes,77.0,10.2,Poor,2,Bachelor,Low,9.7,No,4.0,4,5.6,No,4,11.2,Co-Learning Group,No,Medium,6,10,5,Kinesthetic,6.0,100
100770,18,Male,Psychology,4.5,2.1,3.2,No,93.1,8.1,Poor,0,Bachelor,Low,7.5,Yes,4.0,7,4.0,No,5,10.2,Cafe,No,Medium,9,3,10,Kinesthetic,1.7,100
100771,25,Male,Computer Science,5.006119200445210,0.9,2.8,Yes,44.1,7.4,Good,2,PhD,Low,7.9,Yes,4.0,8,4.6,No,3,9.0,Quiet Room,No,Low,9,10,5,Reading,9.2,100
100772,17,Male,Biology,0.9,4.4,2.3,Yes,50.0,4.7,Good,7,Master,High,6.2,No,2.96,7,1.7,No,5,8.5,Dorm,No,High,9,1,10,Auditory,7.4,71
100773,25,Male,Computer Science,4.010991740720220,0.3,0.4,Yes,83.3,7.6,Fair,2,High School,High,9.2,No,4.0,7,3.0,No,1,5.7,Dorm,Yes,Low,3,9,6,Auditory,2.9,100
100774,18,Other,Psychology,2.4,1.1,0.5,No,44.0,6.3,Good,1,Bachelor,Medium,4.8,Yes,2.63,1,4.3,No,5,5.5,Library,No,High,10,4,10,Visual,7.3,66
100775,19,Male,Business,2.3,4.7,2.8,Yes,83.1,7.3,Poor,5,Some College,High,5.5,Yes,3.54,3,4.8,No,1,10.0,Quiet Room,Yes,High,2,7,8,Kinesthetic,4.0,90
100776,16,Other,Computer Science,1.8959538043372700,2.7,0.5,Yes,79.1,6.9,Good,0,High School,Medium,7.5,No,4.0,6,7.1,No,1,5.2,Co-Learning Group,No,Medium,2,8,7,Visual,3.7,100
100777,25,Other,Biology,5.8,4.1,0.3,Yes,49.1,8.7,Poor,2,Some College,Low,10,Yes,3.86,4,8.9,No,2,11.0,Quiet Room,No,Low,7,8,7,Reading,1.1,90
100778,22,Female,Engineering,6.1,2.0,1.4,No,86.7,7.8,Good,4,Bachelor,Low,8.5,Yes,4.0,1,5.8,No,4,10.1,Cafe,No,High,1,8,7,Auditory,9.7,100
100779,28,Male,Arts,2.8,2.3,0.5,No,66.0,8.5,Good,2,High School,Medium,5.3,No,4.0,4,4.3,No,5,5.9,Cafe,Yes,Medium,3,5,10,Auditory,2.9,96
100780,21,Other,Biology,1.6,4.4,0.2,No,84.4,5.2,Good,1,Some College,High,3.5,Yes,2.83,6,10,No,1,7.7,Quiet Room,Yes,High,4,5,10,Kinesthetic,9.2,70
100781,24,Female,Psychology,3.0,1.2,1.0,No,88.5,5.9,Fair,0,High School,Medium,5.4,No,4.0,3,3.2,No,2,7.1,Quiet Room,Yes,High,6,9,6,Reading,5.5,96
100782,21,Female,Arts,1.4,3.6,4.0,No,96.8,5.7,Fair,5,Some College,Medium,9.0,No,3.35,7,4.0,No,5,10.4,Dorm,No,Medium,6,10,5,Kinesthetic,5.2,88
100783,25,Other,Engineering,5.6,1.8,2.1,No,95.5,8.2,Good,5,Bachelor,Low,5.9,Yes,3.6,2,4.1,No,2,11.3,Cafe,No,High,2,6,9,Auditory,2.7,92
100784,25,Female,Engineering,8.0,1.4,1.0,No,55.9,6.5,Fair,1,Bachelor,Low,7.5,Yes,4.0,5,5.3,No,0,12.0,Library,Yes,Low,5,9,6,Auditory,6.3,100
100785,20,Female,Business,2.8,0.5,3.6,Yes,72.0,7.4,Good,0,High School,Low,7.0,No,2.56,4,7.8,No,5,8.7,Library,No,Medium,9,6,9,Visual,9.3,59
100786,24,Female,Computer Science,6.439124379279180,0.9,3.6,No,55.6,6.6,Good,7,Master,Medium,7.1,Yes,4.0,5,4.0,No,3,12.0,Library,Yes,Low,2,8,7,Visual,2.7,93
100787,28,Female,Arts,5.4,3.4,1.6,Yes,46.7,6.3,Good,0,High School,Medium,2.6,No,2.49,3,7.3,No,2,10.8,Co-Learning Group,No,High,6,3,10,Visual,8.3,66
100788,21,Other,Biology,4.8,0.6,1.2,Yes,47.2,6.3,Poor,3,Bachelor,Medium,8.9,Yes,3.54,1,10,Yes,5,7.2,Library,Yes,Low,10,2,10,Kinesthetic,7.9,86
100789,27,Male,Engineering,2.7,3.5,2.1,Yes,76.1,6.8,Fair,0,Master,Low,7.1,Yes,4.0,3,6.5,No,5,9.1,Co-Learning Group,Yes,Low,6,3,10,Reading,7.5,100
100790,26,Male,Psychology,3.6,2.6,2.4,Yes,91.2,5.9,Good,5,Some College,Low,4.2,Yes,3.34,3,6.6,No,0,8.6,Cafe,No,Medium,4,3,10,Visual,3.0,80
100791,23,Female,Computer Science,1.8207931694723000,2.5,0.6,No,42.3,6.1,Poor,6,High School,Medium,5.3,Yes,4.0,1,3.7,No,4,6.6,Co-Learning Group,Yes,Low,7,2,10,Auditory,4.2,95
100792,26,Other,Arts,4.2,1.3,1.6,Yes,85.2,8.7,Poor,7,Some College,High,8.3,No,4.0,3,4.1,No,4,7.5,Co-Learning Group,No,Low,3,3,10,Visual,9.6,94
100793,20,Female,Psychology,6.0,1.9,3.3,Yes,52.7,7.0,Good,5,Master,High,6.9,Yes,3.63,6,6.2,No,5,12.4,Quiet Room,Yes,Low,8,4,10,Visual,1.6,90
100794,28,Female,Business,2.4,4.7,3.1,Yes,48.9,8.7,Good,5,High School,High,8.2,Yes,3.93,2,5.5,No,1,11.5,Quiet Room,No,Low,7,3,10,Reading,4.6,100
100795,25,Other,Engineering,3.6,1.8,1.0,No,96.2,9.7,Good,2,Bachelor,High,4.2,Yes,3.47,6,2.9,No,2,6.5,Co-Learning Group,No,Low,7,5,10,Reading,1.6,92
100796,16,Other,Arts,2.2,0.9,1.9,No,41.1,5.9,Fair,2,Some College,Medium,7.0,Yes,2.33,2,6.4,No,5,5.0,Cafe,No,High,1,2,10,Visual,6.6,57
100797,17,Male,Business,2.0,3.2,1.6,Yes,52.9,6.9,Poor,7,Master,High,5.4,Yes,3.34,2,3.8,No,3,7.9,Library,No,Medium,4,2,10,Auditory,8.2,87
100798,26,Male,Engineering,6.5,4.7,2.7,No,52.2,4.8,Good,4,Master,Low,9.2,No,3.06,6,6.2,No,0,15.7,Co-Learning Group,No,Medium,5,4,10,Reading,1.3,67
100799,18,Male,Psychology,2.1,5.0,2.3,Yes,68.8,9.3,Good,4,High School,Medium,6.5,No,3.94,2,5.1,No,3,10.3,Dorm,Yes,Low,7,9,6,Reading,5.2,99
100800,23,Female,Business,4.8,1.7,2.8,No,42.0,8.9,Fair,5,Bachelor,Medium,7.8,No,4.0,8,3.3,No,4,9.4,Co-Learning Group,Yes,Medium,4,8,7,Kinesthetic,2.8,95
100801,22,Other,Psychology,2.3,2.8,1.5,No,81.7,9.3,Good,0,High School,High,6.1,Yes,3.68,8,5.6,No,5,7.2,Co-Learning Group,Yes,Low,6,6,9,Auditory,2.0,90
100802,19,Female,Business,2.1,2.8,1.3,Yes,64.8,5.3,Fair,4,Bachelor,High,4.8,No,3.82,4,2.0,No,2,7.0,Dorm,No,Medium,5,5,10,Reading,7.7,91
